Contour,Mode 1 (normalized),Mode 2 (normalized),Mode 3 (normalized),Mode 4 (normalized),Mode 5 (normalized),Mode 6 (normalized),Mode 7 (normalized),Mode 8 (normalized)
u7650,0.309897,-0.507681,-0.176996,-0.172456,0.0397417,-0.869803,-0.485761,-0.487572
u7651,-0.652706,-0.559573,0.181605,0.262144,0.0533252,-0.447405,-0.262039,0.436749
u7652,-1.13274,-0.397322,0.175749,-0.551512,1.26034,-0.0427783,-1.70409,-0.0214277
u7653,0.640322,0.0175837,-0.775524,0.0750621,0.659974,-0.555672,-1.16853,1.25389
u7654,0.724113,-0.363172,-0.309071,-0.0918452,0.521633,-0.94262,-0.121383,-0.309224
u7655,-0.561917,1.94933,2.25801,-1.41651,2.2217,-1.36612,0.354996,0.982473
u7656,0.109248,0.0769325,-0.742511,-0.43229,0.63809,-0.687656,-0.466537,0.31747
u7657,0.13431,0.250611,-1.64128,-0.0519338,-0.132851,-0.951313,0.129715,0.397963
u7658,0.214725,-0.870594,-0.0358471,1.46164,-1.05273,-1.40364,0.905402,-1.48867
u7659,-0.974367,0.00556152,-0.290612,-0.00163722,-0.522185,-0.345085,0.343613,0.00644308
u766,0.51443,-0.279507,1.51098,0.167799,1.29561,1.72935,-0.0226273,1.26456
u7660,0.116886,-0.985959,-0.0167951,-0.202439,0.209048,0.20841,-0.262269,-0.193811
u7661,1.43744,1.23164,-1.42087,0.790334,0.116384,-0.970853,-0.290826,1.72768
u7662,-0.90078,-0.762691,0.755801,1.00159,0.505883,0.0154085,0.645058,-0.277659
u7663,-0.111816,-0.543242,-0.0985106,0.518297,0.26415,-0.680316,-0.377418,0.0756211
u7664,0.560047,-1.04672,-0.187072,-0.360035,-0.286219,0.471284,0.381262,-0.467837
u7665,-0.62296,0.686929,-0.656912,-0.778583,-0.630635,1.84585,0.535124,1.00235
u7666,-0.573422,-1.06141,0.355212,0.101417,0.28406,-0.0186683,-0.0765249,-0.459911
u7667,0.279231,-0.184765,-0.269647,-0.346873,0.373461,-0.129483,0.391803,0.0110653
u7668,0.442425,-0.200191,-0.883294,0.127793,0.500744,-0.0635427,0.368887,0.640516
u7669,-0.276772,-0.575138,-0.127969,0.378658,0.576919,-0.0559419,0.0668295,0.298444
u767,1.53796,-0.595707,-0.460402,-0.4846,0.135089,0.580917,-0.479239,-0.326091
u7670,0.22799,0.603894,0.456156,-0.641852,0.541318,-1.70469,-0.379477,-0.393296
u7671,0.185645,-0.241824,-0.98794,-0.252117,0.329172,0.0351422,-0.143124,-0.0893042
u7672,0.16164,0.273283,-0.552458,0.270622,-0.0165157,0.431781,0.364744,0.0568081
u7673,-0.527965,0.39176,-0.856604,-0.787759,0.572729,0.95775,0.462138,-0.582569
u7674,0.332653,-0.603516,-0.305463,0.195817,0.255327,0.54032,0.0140713,0.579687
u7675,0.547898,-0.520988,-0.157022,-0.79261,-0.143571,0.356611,-0.560353,0.562276
u7676,-1.17748,-0.8875,0.101306,-0.230786,0.15467,-0.0044748,-0.355557,0.0377075
u7677,-0.840597,3.86215,-1.35126,-0.193274,-0.316834,1.50574,1.62931,0.147382
u7678,-0.194231,-0.221545,0.103531,0.164267,-0.164038,0.546218,0.373684,-0.647269
u7679,0.200704,0.156258,-0.763646,0.0880394,0.819216,1.13043,0.61024,-0.273257
u768,-1.47632,1.47992,0.570326,-1.50109,2.45352,-0.708312,0.0279495,0.284047
u7680,0.767599,-0.596591,-0.0094276,-0.39418,-0.856896,-0.472536,0.11263,1.72645
u7681,-0.666733,0.169623,-0.468926,0.342139,-1.21718,0.126767,-0.551542,0.782686
u7682,-1.96013,0.186126,-0.726027,-0.215808,0.58689,0.0277189,0.125291,-0.0381409
u7683,-0.122085,1.44824,-1.70891,-0.643344,0.763014,-0.644717,-0.721582,-0.641531
u7684,0.33915,-0.99211,0.282511,-0.504814,-0.566646,-0.605281,-0.0101611,-0.543686
u7685,-0.0402972,-0.669485,-0.341063,0.283459,0.361421,0.148265,0.568816,-0.257267
u7686,0.91898,0.42682,-0.310069,0.315316,-0.403845,-0.182178,0.901682,0.367909
u7687,-1.70737,-0.791082,0.0456597,0.103118,0.120133,0.0654717,-0.0537399,-0.0959585
u7688,-1.41001,-0.348702,-0.283185,-0.121842,-0.602404,0.700655,0.695215,-0.661055
u7689,-0.259384,-0.474872,-0.447247,-0.243583,0.727653,0.150032,-0.082151,-0.022936
u769,0.0619239,-0.202667,-0.311433,-0.58596,-0.376876,0.669942,-0.423082,-0.271952
u7690,-0.742507,-0.515196,0.0928722,-0.0771516,-0.582377,-0.0983095,-0.0912927,-0.706759
u7691,-2.00745,-0.620668,0.342432,-0.0584312,0.1094,0.218152,0.133571,-0.0119757
u7692,-1.48503,-0.143588,-0.439024,0.103106,0.204507,0.345867,0.211871,-0.785523
u7693,0.0872694,-0.0803314,-0.915185,-0.202671,0.0103294,0.740496,0.85245,-0.072972
u7694,-0.0835217,-0.542759,0.0260355,0.0469478,0.588731,-1.102,-0.7143,0.278102
u7695,-0.478794,0.0779909,-0.5368,0.19917,0.90522,-1.61825,0.21594,0.664502
u7696,-0.853677,-0.404062,-0.494871,-0.0992614,0.334217,0.252399,0.0854725,-0.111081
u7697,1.36539,0.284207,-1.26494,-0.25202,-0.853455,-0.251082,-0.230727,-1.26796
u7698,0.15249,-1.03338,0.222415,-0.023056,0.385013,0.13579,0.358432,-0.232466
u7699,0.793835,-0.255255,-0.386089,0.0274206,0.342268,0.541399,0.337054,-0.217225
u77,0.802148,-1.20201,0.318307,0.239565,-0.459635,-0.108253,0.60144,-0.355138
u770,-0.30978,-0.252325,-0.884647,0.221433,0.497117,0.251329,0.187193,-0.0230537
u7700,-0.818891,-0.448844,-0.35941,-0.066148,0.0248964,0.417791,-0.0594951,-0.0797459
u7701,1.06176,-1.29259,0.0500326,0.28972,0.383247,0.186301,0.0579149,0.028941
u7702,-0.971441,-0.0514835,0.181092,-0.0630934,1.70139,-0.476889,-0.246799,0.21453
u7703,1.38948,1.80975,0.365616,1.38889,-0.0579348,2.57025,-0.292651,-1.52556
u7704,0.752531,-0.107903,1.64613,2.00238,-0.370749,0.173778,0.128846,-0.189248
u7705,0.247574,-0.831699,0.456213,0.139102,0.0210343,-0.199353,0.231305,-0.933584
u7706,1.48605,-0.660285,0.0830335,-0.698783,1.35649,-0.0888166,1.44035,0.642855
u7707,-0.643341,3.66139,3.26517,1.78461,0.951354,3.42136,1.93485,-0.111298
u7708,1.47284,-1.07603,0.0675298,0.093467,0.613215,0.13607,0.136171,-1.01367
u7709,1.12374,0.177071,0.264034,1.6984,0.0885956,1.15227,-1.50511,-0.136243
u771,-0.229063,0.603411,-0.98181,-0.299021,0.183591,-0.104663,-0.445203,0.229813
u7710,-2.42267,-0.385927,-0.0993695,0.262718,0.288262,-0.196848,-0.21298,0.105092
u7711,0.832056,-1.07655,0.138224,-0.134248,-0.156916,0.557527,-0.0883192,0.0354336
u7712,1.29052,-1.14148,-0.0995518,-0.280985,-0.0752739,0.738098,0.567919,-0.430355
u7713,-1.66342,0.285466,-0.636516,-0.344208,0.438338,0.464631,0.299771,0.73534
u7714,1.64552,2.09629,0.980875,-1.99814,0.702863,-1.72082,2.98685,-0.318934
u7715,0.825501,2.8123,0.341972,0.765812,0.562145,0.699062,0.933326,-2.51776
u7716,-0.18368,0.403182,-0.84461,-0.147264,-0.110409,-0.892724,0.254018,-0.483292
u7717,-0.582857,0.048154,-0.751768,-0.331234,-0.0415285,-0.0117637,-0.203889,-0.553006
u7718,-0.567481,-0.656446,-0.00766243,-0.113673,0.291116,0.490214,0.0195449,0.240326
u7719,-1.02615,-0.57486,0.323569,-0.100563,1.2391,0.352342,-0.0379101,-0.085927
u772,0.470231,-0.797969,0.0303429,0.621667,0.0701318,-0.314992,0.827169,0.240143
u7720,-0.11582,-0.549278,0.0506819,0.0048523,0.63491,0.119264,0.913798,0.488656
u7721,0.403411,0.093293,-0.0821686,-0.0973667,0.701179,-0.435431,-0.32618,-0.499005
u7722,0.43167,-0.758021,0.0240566,-0.0477316,0.444445,-0.567355,-0.169825,0.221054
u7723,-0.279678,-0.443567,-0.583579,-0.408717,0.321738,-0.226791,-0.270888,-0.181854
u7724,0.32246,-1.22971,0.481323,0.704382,0.479195,-0.0823388,0.224233,-0.00498707
u7725,-1.63953,-0.560277,-0.0974792,0.0939437,0.698124,0.152067,-0.252174,-0.175836
u7726,0.754496,-1.08765,0.223102,-0.864326,0.209914,0.208722,0.0712102,0.881521
u7727,-0.72393,-1.00662,0.212854,0.129836,0.2302,0.227602,0.142052,-0.234686
u7728,0.289647,-0.652007,-0.416915,-0.565675,0.163922,0.139242,-0.495498,0.0345724
u7729,0.6549,0.641362,-1.33689,0.161796,0.94306,-0.849738,1.10565,-0.155685
u773,-3.02306,0.602684,-1.02938,0.405625,0.172642,0.357308,0.385732,-0.0914744
u7730,0.231652,-0.421983,-0.533691,-0.0879311,0.67282,0.332619,-0.12471,0.00252321
u7731,1.19213,2.64971,-2.65798,-0.660114,-0.193812,0.422122,-2.85817,0.802638
u7732,0.646124,1.16949,0.165285,3.45041,0.476819,0.0991438,-0.922154,0.14881
u7733,-2.88206,1.39338,-1.71375,-0.00323044,-0.000453583,0.204728,-0.756605,0.669888
u7734,1.12956,1.79257,-1.4795,1.36726,1.01691,-2.48088,1.10518,2.72239
u7735,0.558299,0.59471,-1.38625,-0.0996099,-0.945737,0.484986,-0.80367,0.354796
u7736,-0.703119,-0.316276,0.806474,-0.788786,-0.369303,-0.789985,-0.928495,-0.40998
u7737,-0.218935,-0.259927,-0.229052,-0.311772,0.439829,0.357458,0.461355,-0.0808893
u7738,-0.0414407,1.23303,-0.0313965,-0.890245,-2.39095,-1.76464,-1.67019,1.44412
u7739,-1.07839,-0.621293,0.398609,0.197999,-1.2325,-0.353561,0.177577,0.127708
u774,-0.0387554,-1.18956,0.196531,-0.166313,-0.188939,0.213176,0.255993,0.0817086
u7740,1.32588,-1.15908,0.278564,-0.0306743,0.131216,0.592808,-0.465549,-0.350238
u7741,0.120791,-0.635521,-0.280799,0.0810418,-0.0232222,0.41595,-0.123322,-0.11995
u7742,-0.0381057,1.12896,2.13048,2.647,0.395836,2.27128,0.158558,0.152755
u7743,2.43192,-0.564441,-0.758417,-0.118143,0.291694,-0.583838,0.224165,0.190949
u7744,0.528307,0.22226,-0.908812,-0.111192,0.977146,-0.865691,-0.803301,1.21652
u7745,-0.824695,1.22073,-0.617048,1.05225,-1.97848,-0.161498,-1.47788,-1.30283
u7746,-0.574514,0.528892,0.205994,-0.90723,-0.225245,-2.02474,0.621719,0.721743
u7747,1.6922,2.38524,0.238145,-2.08851,-1.58485,-3.36451,1.11144,-1.14062
u7748,0.392238,-1.12733,0.311982,-0.104403,-0.0790931,0.45269,0.271015,0.226104
u7749,-1.59466,-0.245216,-0.236435,0.0967132,-0.63418,-0.232465,-0.68851,0.453144
u775,0.772948,-1.21655,0.391706,-0.597262,-0.161064,0.743095,-0.0475165,-0.00535413
u7750,0.177768,-0.562983,-0.313019,-0.244553,0.338547,0.0175129,-0.13622,-0.448457
u7751,-0.490382,-0.95451,0.208344,-0.295334,0.302395,0.226872,0.170413,-0.00276
u7752,-0.77361,-0.322824,-0.23535,0.0337066,0.62889,0.394813,0.13407,-0.1856
u7753,-0.302956,2.5595,1.50066,1.80736,-1.09916,-3.79183,2.15597,0.0589208
u7754,-0.594822,-0.211401,-0.389248,0.455926,-0.814619,-1.60744,0.223921,-0.683422
u7755,-0.430229,-0.799538,-0.0773393,-0.330206,0.271168,0.11465,0.126365,-0.0670058
u7756,-0.880983,0.771362,-1.45992,0.249053,-0.0405379,-1.20967,0.34183,-0.0784705
u7757,-1.18031,-0.573764,-0.00448597,0.324204,0.0519566,-0.0912651,-0.210588,-0.513872
u7758,-0.284067,-1.03114,0.101721,-0.147291,0.026684,0.204084,-0.0375955,-0.24222
u7759,0.799471,-0.621094,0.0503004,0.583531,0.195248,0.411359,0.418098,0.0897063
u776,-1.27693,-0.797607,0.0427392,0.165941,0.115938,-0.134802,-0.352626,0.0801033
u7760,-1.5839,-0.338247,-0.266218,0.0347808,0.211837,0.219876,-0.0507821,-0.116611
u7761,0.101943,-0.399856,-0.525633,-0.0911239,0.267349,0.569029,0.114932,-0.017549
u7762,-0.105363,-1.11537,0.216151,-0.107311,0.34071,0.118799,-0.103009,-0.380674
u7763,-0.112478,-0.635318,-0.129328,0.121643,0.160449,0.530277,0.785858,-0.592944
u7764,-0.321355,-0.473701,-0.131392,-0.838482,0.546572,-0.425702,0.194187,0.848196
u7765,-0.504639,-0.433641,-0.370702,0.0531595,0.445661,-0.270479,0.279796,0.101274
u7766,0.141306,0.43213,-1.38251,0.0540063,0.266427,0.134697,-0.585945,0.0411519
u7767,0.111788,2.63262,-1.17498,-1.61864,1.63052,-1.94762,0.781035,-1.35843
u7768,-0.0677794,-0.296985,-0.59111,-0.413805,-0.442732,0.264869,-0.0188192,-0.567136
u7769,1.86525,-1.54031,0.617065,0.434906,0.66919,-0.236712,0.311226,-0.00150574
u777,-0.416652,0.405432,1.61502,-2.25061,-0.216349,-1.65964,-1.79296,0.322111
u7770,-0.034635,-0.995058,0.0617813,0.0335501,0.174994,-0.451513,-0.959215,0.301506
u7771,0.110657,-0.372058,-0.781759,0.285693,0.22512,-0.339561,-0.289347,-0.0212045
u7772,0.415607,-0.327675,-0.488207,0.251774,0.503301,-0.121624,-0.0800798,0.0329854
u7773,-0.18242,-0.65417,-0.116712,0.0241386,-0.167091,0.693992,-0.0199797,0.0721284
u7774,0.368227,-0.682763,0.128848,-0.530516,-0.0381087,-0.763104,-0.1359,0.171788
u7775,-0.222664,-0.544088,-0.0762022,-0.569273,-0.348161,0.0624328,0.198368,0.0115233
u7776,-0.498424,-0.854019,0.232078,-0.125454,0.635342,-0.223427,-0.0990813,-0.123828
u7777,0.697067,1.51131,1.06453,2.18283,-0.829588,4.21385,0.731447,-1.99031
u7778,-1.00049,-0.792779,0.253669,0.227976,-0.356684,0.0389639,0.44905,0.489063
u7779,0.624222,-0.790549,-0.208172,-0.496816,-0.858806,-0.0595,-0.771998,-0.389861
u778,-0.694853,-0.444791,-0.0754142,0.12647,0.170712,0.513205,0.176592,-0.145338
u7780,-0.506327,0.442313,-0.751492,-0.463242,-0.438971,-0.393807,-0.475478,0.0515134
u7781,-1.00958,-0.945855,0.10121,0.0271712,-0.0766127,0.107113,-0.156481,-0.151815
u7782,-0.977808,0.253072,-0.103565,0.289694,-0.104462,-0.254226,0.261564,0.687038
u7783,2.26403,-0.590952,0.0911411,-0.362406,-0.301358,-0.725681,-0.958418,-0.724449
u7784,-0.743414,0.00817536,-0.256462,0.491241,0.159104,-0.193163,0.871934,0.518502
u7785,-0.631146,-0.457022,-0.00232381,-0.155928,-0.534487,-0.176066,-0.5026,-0.0219248
u7786,-0.177314,-0.524119,-0.246313,0.0739267,0.0275152,0.449464,-0.261354,-0.594103
u7787,0.358854,-0.567756,-0.206811,-0.298973,0.660135,0.715275,0.860679,0.937751
u7788,1.0787,0.75471,1.4902,4.94222,0.795022,0.940011,-3.40007,0.756465
u7789,-0.841153,-0.655151,-0.0984084,0.142052,0.67267,0.109305,0.194416,-0.302654
u779,-0.595073,-0.947416,0.127434,-0.104216,-0.349019,0.327193,0.176319,0.129806
u7790,0.90333,1.86406,0.682477,2.09083,2.97908,0.594579,-5.40676,-1.7909
u7791,-0.206622,-0.918497,0.262384,-0.471759,0.253338,0.259237,0.417877,-0.529152
u7792,0.155625,-0.695129,0.025967,0.0262093,-0.293667,-0.351416,-0.0359379,0.252065
u7793,-0.568827,-0.229398,-0.430606,0.493115,0.177479,0.0570842,0.269663,0.818476
u7794,-1.7285,-0.722998,0.246299,0.523331,-0.40582,-0.38724,-0.239742,0.348457
u7795,-0.0748897,-1.13371,0.146029,-0.815127,-0.907048,-0.206056,-0.131517,0.266021
u7796,0.267641,-0.465076,-0.226935,-0.461757,0.393978,-0.726589,0.000201405,-0.0395929
u7797,1.79058,1.44508,1.23385,1.22246,0.36127,-4.7383,-2.12914,-6.17245
u7798,0.928057,-0.259059,-0.597729,1.83088,0.544226,0.633881,0.795254,-0.108066
u7799,-0.872343,-0.787653,-0.0662793,-0.299206,-0.142738,-0.143765,-0.356498,-0.297863
u78,1.2573,0.26443,-0.566401,-0.327753,1.55854,-1.45716,-0.17089,-0.908576
u780,0.969838,1.53015,0.983969,2.61823,-2.19298,0.899385,0.25257,2.56648
u7800,0.901927,-0.835126,0.0774768,-0.444092,-0.237107,-0.450915,0.0208407,0.358811
u7801,-0.0457069,-0.797314,0.112482,-0.0115644,0.0220557,0.715689,0.290177,0.077388
u7802,-0.964794,-0.46111,0.128436,-0.791208,0.110444,-0.314803,-0.861787,-0.335345
u7803,-0.466679,-0.160795,-0.687146,0.319956,-0.446306,0.103163,0.125658,-0.810096
u7804,0.830393,4.46931,1.18478,0.766164,-3.63347,2.35057,-5.04458,3.83532
u7805,-1.10084,0.755282,-0.123682,1.70553,-0.447162,1.48467,0.652208,0.294825
u7806,1.17484,-1.24163,0.298352,0.0928488,0.29034,0.243093,-0.134596,0.0551393
u7807,2.61993,1.64927,1.15964,1.90431,-2.52281,3.15812,4.68581,2.82879
u7808,-0.583515,-0.614857,0.420192,-0.728726,0.270452,0.488978,0.379006,-0.199726
u7809,-0.46869,-0.595259,-0.305956,-0.183547,0.171369,0.169244,0.499115,-0.123746
u781,-0.829157,-0.757102,0.512762,0.442278,-0.576629,-1.15683,-0.189017,-0.425625
u7810,0.407241,-1.17272,0.177757,-0.255194,-0.151875,0.114009,0.160582,-0.127639
u7811,-1.32288,-0.528445,-0.247136,-0.107755,0.0202145,0.346295,-0.00277724,-0.530508
u7812,0.24148,-0.768871,-0.144608,0.916149,0.0685234,-1.15816,-1.50139,0.305829
u7813,0.00849639,3.12692,1.27261,5.43589,-0.708691,-1.03455,-3.29529,0.943401
u7814,-1.14719,-0.25861,-0.121172,-0.16843,0.273379,0.00580872,0.0139371,-0.407319
u7815,0.217058,1.48574,0.00206085,1.29947,-0.820263,2.64395,0.90915,-0.312182
u7816,-1.06751,-0.368691,-0.424715,-0.0246817,0.248143,0.546745,0.0365873,-0.426128
u7817,-1.32095,0.620617,-1.05226,-0.148726,0.629058,-0.371883,0.71819,0.588343
u7818,-1.09436,-0.283657,-0.516646,-0.42681,0.00905094,0.354615,-0.212244,-0.0884128
u7819,0.652745,1.57005,-0.819717,-0.657961,0.412152,1.48717,-0.722326,4.33089
u782,0.111554,-0.166088,0.407357,0.682072,-1.22406,-0.709173,0.494463,-0.715793
u7820,-0.220574,0.218723,-0.886081,-0.378013,1.16756,0.694049,-0.364975,-0.436234
u7821,0.72144,-0.504822,-0.584489,0.183784,0.127235,-0.15887,0.257608,-0.494682
u7822,-0.26845,-0.493549,-0.379472,-0.466378,0.40968,0.483257,-0.144188,-0.135974
u7823,-0.254613,-0.301543,-0.521209,-0.274089,0.306718,0.487499,-0.401483,-0.435683
u7824,-1.09513,-0.373557,-0.399143,-0.0107853,0.310506,0.265738,0.391816,0.260504
u7825,-2.01255,2.79397,-0.555495,1.45898,-0.618324,-1.21743,-0.0592906,2.0621
u7826,0.82754,-1.30693,0.51241,-0.2173,-0.41657,-0.126758,0.0600476,-1.00905
u7827,2.07857,0.3101,1.44368,1.19905,0.0318173,1.4697,0.747642,0.0228745
u7828,0.784789,-0.719266,0.627548,0.824012,-0.340074,-0.0424381,0.521387,0.648741
u7829,0.981546,-0.312123,1.81018,0.245948,-0.471752,0.743749,3.3392,0.81505
u783,-0.048045,0.128494,1.55652,2.51851,1.86153,1.56071,-0.08273,-0.310194
u7830,-1.18843,-0.418456,0.281361,-0.0276311,-0.121342,-0.270567,0.259746,0.102077
u7831,0.792553,-0.0319493,-0.111994,-0.589281,0.962952,0.108351,0.00471197,-0.632493
u7832,-0.180402,-1.06153,0.388188,-0.1328,-0.486515,0.100691,0.194294,0.53234
u7833,-0.344359,0.399583,-1.17973,-0.324632,-0.0573067,-0.403497,0.153217,0.114533
u7834,-1.43001,1.04262,-0.701202,0.738632,-0.16539,0.78709,0.688848,0.524179
u7835,-0.576509,-0.863814,0.37001,0.12198,0.109317,0.908661,0.294014,-0.0769028
u7836,1.08785,2.27801,-1.91347,0.0771215,-1.13702,0.455115,-0.298915,1.2477
u7837,1.73165,-0.625373,-0.0946174,0.285502,1.1621,0.430114,0.000770817,-1.42777
u7838,0.270719,0.109615,1.71977,-1.28819,-1.10237,-1.04366,-1.8518,0.978773
u7839,0.524419,-0.964539,0.0233745,-0.154046,0.072635,0.724997,0.0821019,-0.396835
u784,0.798761,-0.704562,0.125318,-0.739885,-0.1982,0.774657,-0.304957,-0.418187
u7840,0.228547,-1.22922,0.461777,-0.231648,0.390894,0.279057,0.286304,-0.582781
u7841,1.08466,0.976589,-2.04249,-0.425454,0.423989,0.385091,0.177638,-0.398979
u7842,-0.0154596,-0.380968,-0.654732,0.0809247,0.274409,0.278475,0.0879717,0.400339
u7843,1.39205,-1.06705,0.49721,-0.442078,-0.839042,0.451218,0.140647,0.144644
u7844,-0.754095,-0.880785,0.0199294,-0.140854,0.424915,0.266872,-0.237748,-0.278129
u7845,2.75936,0.446099,-0.626733,0.68664,0.98976,-0.112489,-0.325989,2.81337
u7846,-0.394472,-0.543639,-0.347017,0.107476,0.731172,-0.227808,0.230775,0.34627
u7847,0.215236,0.175365,-0.545795,0.398462,-1.20288,-0.0218071,-1.01023,0.12662
u7848,-0.465995,-0.885885,0.049902,0.14039,0.171381,0.205285,-0.183636,0.0396858
u7849,0.541323,0.669423,0.406529,-0.665765,2.39807,-0.970816,-0.111396,0.931634
u785,-0.628799,0.633308,-0.168582,0.00562248,0.127991,-0.148758,1.50568,-0.537605
u7850,0.647684,-0.620691,-0.455906,-0.276096,0.316559,-0.113402,0.774755,0.207215
u7851,-0.201317,-0.229215,-0.834819,0.0275518,0.0583274,0.0394633,0.105346,-0.02801
u7852,-1.78962,4.03278,1.99089,1.73598,-0.571824,3.76269,-1.88054,-1.54302
u7853,0.579551,-0.285642,1.1169,2.09404,0.183209,0.994618,1.11278,-1.25782
u7854,-1.83391,0.0762736,-0.554989,-0.262865,-0.0088314,0.406551,-0.310851,0.190551
u7855,0.413395,-1.06787,0.556576,-0.272835,-0.36232,0.298946,-0.85807,0.0821054
u7856,0.980628,-0.567181,0.478755,0.286826,-2.24032,-1.05348,-0.348972,-0.807799
u7857,-0.972262,0.0384735,-0.633831,-0.111511,-0.440875,0.0437338,0.0833018,-0.278108
u7858,1.30915,-0.183709,2.80112,3.27992,4.43146,-1.42244,-1.18386,4.69718
u7859,-0.403832,-0.993331,0.468203,0.0208504,0.00107965,-0.218356,-0.355077,-0.233282
u786,-0.23293,0.380203,-1.29654,-0.186996,-0.0201552,0.482034,0.369847,-0.236771
u7860,1.50652,2.90733,0.919506,3.99883,-4.01572,1.66875,-0.116421,0.223458
u7861,-0.500535,-0.0942923,-0.471585,-0.422994,0.27603,0.818293,0.164063,-0.697602
u7862,0.754737,2.93888,-0.054458,6.69219,6.15419,-0.337047,-4.68405,5.81097
u7863,0.992176,-0.499912,-0.475324,0.00769032,0.293939,-0.948438,-0.358106,0.380178
u7864,-1.19617,-0.519749,-0.232004,0.0239341,-0.153341,0.0444039,0.242828,0.387118
u7865,2.32056,0.0861346,0.143945,-0.487143,0.0915275,-1.09048,-1.54712,3.44005
u7866,-0.917584,-0.6835,-0.122532,0.273317,-0.0370175,-0.382299,-0.211039,-0.331837
u7867,-1.21798,-0.443192,-0.126736,0.0725071,0.0905146,-0.179008,0.365925,-0.138664
u7868,-0.949026,-0.77251,0.0901857,0.573506,0.57415,0.166596,0.243416,-0.281272
u7869,0.118802,-0.524641,-0.143986,-0.318444,0.10736,-0.223048,0.23992,0.0936934
u787,0.0820991,-0.211195,-0.633296,-0.588478,0.115821,0.77832,0.270889,-0.159707
u7870,0.284866,-0.77772,-0.0763814,-0.188936,-0.147401,-0.544193,-0.366473,0.33184
u7871,0.760319,-0.836273,-0.386945,-0.463707,-0.0555413,0.472117,0.0501925,-0.371228
u7872,0.560983,-0.534142,0.0405127,0.684691,-0.520856,0.839421,0.452101,-0.211365
u7873,-0.800131,-0.745209,0.00828026,-0.105886,-0.0154061,0.494247,0.312339,-0.507617
u7874,0.0365692,-0.882931,0.4839,0.198208,-0.416857,-0.860155,-0.0417676,0.0940661
u7875,-1.78785,1.23385,1.75033,-0.462807,-0.93761,-2.17949,0.639479,0.314754
u7876,-2.48683,-0.0362854,-0.0336962,-0.189537,-0.482211,0.151894,-0.782367,-0.230177
u7877,0.342514,1.68814,6.26299,-1.24176,-4.18685,1.15684,-0.0615255,0.764909
u7878,-0.465923,-0.725428,-0.0657346,0.0763473,0.366325,0.07304,-0.145599,-0.188936
u7879,-1.47649,-0.764943,0.0502588,0.190734,-0.0743532,0.0359464,-0.301742,-0.592441
u788,0.779946,-0.8489,-0.187675,-0.0572221,-0.183121,-0.247157,0.306124,-0.870156
u7880,-0.191157,-0.948528,-0.0640287,-0.164346,0.291185,0.0660992,-0.0777779,-0.154476
u7881,1.52585,-1.08743,0.0939881,-0.0115592,1.23185,0.509014,0.268198,0.94781
u7882,0.231494,-0.315628,-0.371374,-0.321864,-0.853079,-0.352239,-0.0497566,0.262759
u7883,-0.58281,-0.359789,0.0563847,-0.105494,-0.385523,0.229404,-0.0753916,-0.341145
u7884,0.0163152,-0.645293,-0.131781,0.200013,0.666443,-0.138258,0.298756,0.346383
u7885,-0.699948,-0.811367,0.151893,-0.2404,-0.0728311,0.495883,0.174353,-0.19764
u7886,0.233735,1.33288,1.28699,-2.47225,0.37456,-0.00723984,-0.75757,-1.81643
u7887,-0.488651,2.56279,-1.68465,5.10431,-3.80958,-0.848409,-0.531068,0.376213
u7888,-0.671273,-0.171123,0.313639,-0.057694,-0.372884,0.275235,-0.544252,0.995713
u7889,1.29741,-0.0601096,3.6381,0.774453,1.43684,-1.23745,-0.92095,2.16528
u789,-0.785078,-0.052148,-0.632288,-0.104621,0.0075156,-0.0200931,-0.0739745,-0.7077
u7890,0.339161,-0.605963,-0.0196609,0.379261,0.687382,-0.766772,0.40504,0.0526145
u7891,-0.697121,-0.448111,-0.446502,-0.114115,0.176116,0.509539,-0.047137,0.559139
u7892,-0.360978,-0.991721,0.266824,-0.0340211,-0.192484,0.0240215,-0.0842348,-0.657054
u7893,0.0127536,0.275941,-0.95495,-0.252576,-0.0132568,0.666436,-0.298669,-0.0396559
u7894,1.39316,-0.803946,0.996739,0.21298,-0.286495,0.657745,0.0471588,0.736784
u7895,-0.193017,0.606798,-1.70738,-0.0231954,1.03352,-0.770389,-0.881726,-0.788999
u7896,-1.58563,2.91221,1.89824,0.501777,-3.04629,-0.0406195,-0.15692,-1.6575
